751,#,lassitude,#,"피곤, 나른함"
752,#,tantamount,#,"동등한, 같은"
753,#,transition,#,"변천, 전이, 과도기"
754,#,plummet,#,"추, 폭락"
755,#,sweeping,#,"휩쓰는, 광범위한"
756,#,tilt,#,기울다
757,#,cower,#,"움츠리다, 위축되다"
758,#,germane,#,밀접한 관련이 있는
759,#,patronage,#,후원
760,#,abbreviate,#,"생략하다, 단축하다"
761,#,dolt,#,멍청이
762,#,perplexed,#,당황하는
763,#,ingenious,#,"재능있는, 영리한"
764,#,hazard,#,위험(을 무릅쓰다)
765,#,unanimous,#,만장일치의
766,#,lukewarm,#,미지근한
767,#,identify,#,"확인하다, 동일시하다"
768,#,residual,#,"남아있는, 나머지의"
769,#,eloquent,#,"말 잘하는, 달변의"
770,#,smother,#,"숨막히게 하다, 덮어 끄다"
771,#,brochure,#,소책자
772,#,grow,#,재배하다
773,#,offend,#,불쾌감을 주다
774,#,explicit,#,명백한
775,#,detect,#,"찾아내다,인지하다"
776,#,concur,#,"동의하다, 일치하다"
777,#,bigot,#,"편협한 사람, 고집불통"
778,#,reign,#,"통치하다, 지배하다"
779,#,subsequent,#,"뒤이은, 다음의"
780,#,discolor,#,"변색시키다, 빛바래다"
781,#,current,#,"현행의, 현재의"
782,#,prospective,#,장래의
783,#,augment,#,증가시키다.늘리다
784,#,skepticism,#,"의심, 회의"
785,#,expendable,#,"소비되는, 소모성의"
786,#,bitter,#,"모진, 신랄한, 가혹한"
787,#,antipathy,#,"반감, 혐오"
788,#,enterprise,#,"계획, 기업, 모험심"
789,#,prevalent,#,"유행하는, 우세한"
790,#,discipline,#,분야
791,#,prestige,#,"명성, 위신"
792,#,immune,#,면역의
793,#,ebullient,#,"비등하는, 끓어 넘치는"
794,#,undergo,#,"경험하다, 겪다"
795,#,egress,#,"출구, 밖으로 나감"
796,#,woeful,#,"비참한, 슬픈"
797,#,omnipotent,#,전능한
798,#,dissipate,#,흩어져 없어지다
799,#,hub,#,"중심, 중추"
800,#,impending,#,임박한
801,#,undue,#,"지나친, 과도한"
802,#,ealsticity,#,"신축성, 탄력성"
803,#,peers,#,지위가 동등한 사람
804,#,currency,#,통화
805,#,frustrate,#,좌절시키다
806,#,quarantine,#,격리하다
807,#,dissertation,#,논문
808,#,frequent,#,"빈번한, 상습적인"
809,#,disparity,#,"불일치,차이"
810,#,access,#,"접근, 증대"
811,#,meticulous,#,"꼼꼼한, 소심한"
812,#,drawback,#,"결점, 장애"
813,#,marginal,#,"가장자리의, 중요치 않는"
814,#,fatigue,#,피로
815,#,emit,#,방출하다
816,#,insulate,#,"절연하다, 고립되다"
817,#,hypnotize,#,마취하다
818,#,peripheral,#,"주변의, 중요하지 않는"
819,#,fluent,#,유창한
820,#,feasible,#,실현가능한
821,#,reminiscent,#,"추억의, 회상하는"
822,#,pneumonia,#,폐렴
823,#,probe,#,조사하다
824,#,facet,#,"양상, 면"
825,#,surpass,#,능가하다
826,#,evidence,#,증거
827,#,plausibility,#,"그럴듯함, 가능성"
828,#,lure,#,"유혹하다, 부추기다"
829,#,pious,#,"경건한, 독실한"
830,#,ubiquitous,#,"도처의, 산재해 있는"
831,#,verify,#,입증하다
832,#,aesthetics,#,미학
833,#,outrage,#,"화난, 난폭한"
834,#,scrupulously,#,"양심적으로, 용의주도하게"
835,#,loathsome,#,몹시 싫어하는
836,#,commodity,#,상품
837,#,abhor,#,혐오하다
838,#,resentment,#,"분노, 분개"
839,#,obsolete,#,"시대에 뒤진, 구식의"
840,#,captivate,#,매혹하다
841,#,maxim,#,격언
842,#,notorious,#,악명 높은
843,#,volatile,#,변동이 심한
844,#,felicity,#,행복
845,#,mouthful,#,"긴 말, 한 입 가득"
846,#,bearded,#,수염이 있는
847,#,stain,#,더럽히다; 얼룩
848,#,reindeer,#,순록
849,#,mundane,#,"세속의, 우주의"
850,#,suspend,#,"매달다, 중지하다"
851,#,smuggle,#,밀수하다
852,#,retreat,#,퇴각하다
853,#,panacea,#,만병통치약
854,#,fabrication,#,"날조,조작된 것"
855,#,masquerade,#,"변장하다, ∼인 체하다"
856,#,scrutinize,#,조사하다
857,#,hunchback,#,"곱사등의, 꼽추의"
858,#,lexicography,#,사전 편집(법)
859,#,significant,#,중요한
860,#,impetuous,#,"충동적인, 격렬한"
861,#,upset,#,"화가 나다, 당황케하다"
862,#,expertise,#,전문적 기술(지식)
863,#,credulous,#,"잘 믿는, 잘 속는"
864,#,obvious,#,"명백한, 뚜렷한"
865,#,fury,#,화가 난
866,#,distress,#,"고민, 고통"
867,#,outright,#,"솔직한, 직접적인"
868,#,subject,#,영향을 받기 쉬운
869,#,skirmish,#,"작은 충돌, 작은 접전"
870,#,loath,#,싫어하다
871,#,clumsy,#,"서툰, 어색한"
872,#,omen,#,"전조, 징조"
873,#,impetus,#,"충동,자극"
874,#,paraphrase,#,쉽게 바꾸어 쓰다
875,#,coalition,#,"연합, 동맹"
876,#,appease,#,"달래다, 진정시키다"
877,#,distinguish,#,구별하다
878,#,concessions,#,타협
879,#,beneficiary,#,수혜자
880,#,acclaim,#,"갈채를 보내다, 환호하다"
881,#,prerogative,#,특권
882,#,desiccate,#,건조시키다
883,#,turmoil,#,"동요, 소란, 소동"
884,#,pointless,#,"무의미한, 효과가없는"
885,#,petty,#,"사소한, 보잘 것 없는"
886,#,prosaic,#,"산문의, 무미건조한"
887,#,coagulate,#,응고시키다
888,#,providential,#,"천우신조로, 행운의"
889,#,fetch,#,가지고 오다
890,#,ecologically,#,생태학적으로
891,#,proprietor,#,주인
892,#,conciliator,#,"중재자, 조정자"
893,#,dashboard,#,계기판
894,#,tenuous,#,"얇은, 희박한, 중요치 않은"
895,#,brutal,#,"잔인한, 야만적인"
896,#,accretion,#,"증대, 첨가"
897,#,directory,#,전화번호부
898,#,wade,#,걸어 지나가다
899,#,symmetry,#,"평형, 대칭"
900,#,interfere,#,"중재하다, 간섭하다"
901,#,supplant,#,대신하다
902,#,expire,#,만기가 되다
903,#,token,#,"징표, 상징"
904,#,disapproval,#,반대
905,#,vacuous,#,"빈, 공허한"
906,#,remiss,#,"부주의한, 태만한"
907,#,redoubtable,#,"무시무시한, 가공할 만한"
908,#,specific,#,특별한
909,#,hybrid,#,"잡종의, 혼혈의"
910,#,symptom,#,"징조, 징후"
911,#,grudge,#,"악의, 원한"
912,#,subside,#,"가라앉다, 내려앉다"
913,#,conviction,#,확신
914,#,uncanny,#,"불가사의한, 신비한 "
915,#,guile,#,"책략, 계략, 사기"
916,#,acquiesce,#,마지못해 따르다 
917,#,exhilarate,#,"기운을 북돋우다,흥미있게 하다"
918,#,allegiance,#,"충실, 충성"
919,#,appellation,#,"명명, 이름, 칭호"
920,#,susceptible,#,"~받기 쉬운, 민감한"
921,#,apprise,#,"알리다 , 통지하다"
922,#,desolate,#,"황폐한, 쓸쓸한"
923,#,allay,#,"달래다, 완화(경감)하다"
924,#,impose,#,"강요하다, 부과하다"
925,#,breakthrough,#,중대한 발전
926,#,mediate,#,중재하다
927,#,hypocrisy,#,위선
928,#,pliant,#,유연한
929,#,sanctimonious,#,독실한 체하는
930,#,harness,#,"이용하다, 마구"
931,#,parallel,#,"비교, 대비"
932,#,infinite,#,무한한
933,#,interrupt,#,"가로막다, 중단시키다"
934,#,lean,#,"야윈, 기대다, 의지하다"
935,#,decelerate,#,감속하다
936,#,caricature,#,풍자하다
937,#,interim,#,"임시의, 잠정의"
938,#,valorize,#,가격을 정하다
939,#,mediocrity,#,평범함
940,#,counterfeit,#,"모조품, 위조품"
941,#,pertinent,#,적절한
942,#,fieldwork,#,현지(야외) 작업
943,#,meet,#,충족시키다
944,#,fussy,#,"까다로운, 떠들기 좋아하는"
945,#,reinforce,#,강화하다
946,#,pantaloon,#,"남성용 바지, 늙은 광대"
947,#,conflict,#,"서로 다투는, 충돌하는"
948,#,cerebellum,#,소뇌
949,#,inert,#,"둔한, 활발치 못한"
950,#,slander,#,비방하다
951,#,occultation,#,"엄폐, 자취를 감춤"
952,#,synthetic,#,"인공의, 합성의"
953,#,interlock,#,"포개지다, 서로 걸리다; 연동하다"
954,#,coherent,#,"일관된, 논리적인"
955,#,respect,#,존경하다
956,#,urge,#,"몰아댐, 충동"
957,#,allocate,#,"할당하다, 분배하다"
958,#,whine,#,구슬피 울다
959,#,precipitation,#,강수량
960,#,subsidiary,#,"보조의, 종속적인"
961,#,vanity,#,"허영심, 자만심"
962,#,prompt,#,"신속한, 정확한"
963,#,shortcoming,#,"단점, 결함"
964,#,underfed,#,"굶주린, 영양부족의"
965,#,repulsive,#,혐오스러운
966,#,routine,#,"기계적인, 틀에 박힌"
967,#,recognize,#,"인식하다, 구별하다"
968,#,stray,#,"길을 잃은, 빗나간"
969,#,solicit,#,"간청하다, 부추기다"
970,#,torpor,#,"무기력, 무감각"
971,#,surplus,#,"나머지, 과잉"
972,#,prominent,#,"두드러진, 탁월한"
973,#,abundance,#,풍부
974,#,monitor,#,"감독자, 훈계자; 감시하다"
975,#,replica,#,"사본, 복사품"
976,#,atrocity,#,잔인함
977,#,ripple,#,잔물결
978,#,spinoff,#,"자회사, 부산물"
979,#,stanza,#,"(시의) 절, 연"
980,#,recklessly,#,"무모하게, 부주의하게"
981,#,pouch,#,주머니
982,#,assault,#,"공격하다, 공습하다"
983,#,hilarious,#,"명랑한, 즐거운"
984,#,culprit,#,죄인
985,#,glossy,#,"광택이 있는, 그럴듯한"
986,#,impartial,#,"공평한, 편견이 없는"
987,#,awkward,#,어색한
988,#,chronologically,#,연대순으로
989,#,trigger,#,유발시키다
990,#,heyday,#,전성기
991,#,abduction,#,"유괴, 납치"
992,#,indict,#,기소하다
993,#,magnificently,#,훌륭하게
994,#,complex,#,복잡한
995,#,grandeur,#,"웅장함, 장관"
996,#,clandestine,#,비밀의
997,#,obese,#,뚱뚱한
998,#,herald,#,"예고하다, 보도하다"
999,#,contempt,#,"경멸, 모독, 불명예"
1000,#,durability,#,"내구성, 연속성"
1001,#,rampant,#,"만연하는, 퍼지는"
1002,#,potentiality,#,"가능성, 잠재력"
1003,#,forthright,#,"솔직한, 단도직입적인"
1004,#,steady,#,"안정된, 견고한"
1005,#,impart,#,"나누어지다, 전하다"
1006,#,anecdote,#,일화
1007,#,placid,#,"잔잔한, 평온한"
1008,#,citadel,#,"성, 요새, 거점"
1009,#,affect,#,영향을 미치다
1010,#,criteria,#,"표준, 기준"
1011,#,versatile,#,"다재다능한,다방면의"
1012,#,contaminate,#,오염시키다
1013,#,abolish,#,"폐지하다, 제거하다"
1014,#,sever,#,"끊다, 절단하다"
1015,#,competent,#,유능한
1016,#,unique,#,"독특한, 유일무이한"
1017,#,trite,#,"케케묵은, 진부한"
1018,#,reverence,#,존경
1019,#,deport,#,국외로 추방하다
1020,#,callous,#,"무감각한, 냉정한"
1021,#,fallout,#,"여파, 악영향"
1022,#,sneak,#,몰래 움직이다
1023,#,amiable,#,상냥한
1024,#,renegade,#,"배신자, 변절자"
1025,#,nullify,#,무효로 하다
1026,#,riddle,#,수수께끼
1027,#,dimension,#,"치수, 차원, 중요성"
1028,#,quilt,#,누비이불
1029,#,snore,#,코를 골다
1030,#,shabby,#,"초라한, 낡은"
1031,#,sterile,#,"메마른, 불임의"
1032,#,candor,#,솔직함
1033,#,reciprocal,#,"서로 간의, 상호 간의"
1034,#,comprehensive,#,"포괄적인, 광범위한"
1035,#,mock,#,"비웃다, 업신여기다"
1036,#,perimeter,#,"주변, 한계"
1037,#,contribution,#,공헌
1038,#,clink,#,쨍소리를 내다
1039,#,potent,#,"강력한, 유력한"
1040,#,renowned,#,유명한
1041,#,overstate,#,"과장하다, 허풍떨다"
1042,#,obliterate,#,"지우다, 제거하다"
1043,#,trivial,#,"중요하지않는,하찮은"
1044,#,tardy,#,느린
1045,#,vessel,#,"혈관, 용기"
1046,#,affectation,#,"~ 인 체함, 가장, 허세"
1047,#,reproach,#,"비난하다, 꾸짖다"
1048,#,anguish,#,고뇌
1049,#,prune,#,"가지치다, 잘라내다"
1050,#,aspire,#,열망하다
1051,#,equity,#,"형평, 정의"
1052,#,abominable,#,"아주 싫은, 혐오스런"
1053,#,severe,#,혹독한
1054,#,babble,#,"지껄이다, 재잘거리다"
1055,#,unlikely,#,있음직 하지 않은
1056,#,disregarded,#,"무시하는, 경시하는"
1057,#,odorous,#,향기로운
1058,#,hyperbole,#,과장
1059,#,renounce,#,"포기하다,버리다"
1060,#,virtuous,#,"정숙한, 고결한"
1061,#,agrarian,#,"농업의, 토지의"
1062,#,perjury,#,"위증, 거짓"
1063,#,efface,#,"지우다, 삭제하다"
1064,#,pacify,#,"완화시키다, 달래다"
1065,#,malign,#,"헐뜯다, 중상모략하다"
1066,#,gratify,#,"기쁘게 하다, 만족시키다"
1067,#,installment,#,"분할분, 월부"
1068,#,limber,#,"나긋나긋한, 유연한"
1069,#,fanatic,#,"열광적인 지지자,광신자"
1070,#,ostracize,#,추방하다
1071,#,blunt,#,"무딘, 퉁명스러운"
1072,#,jurisdiction,#,"재판권, 관활권"
1073,#,fortuitous,#,"뜻밖의, 우연한"
1074,#,dimly,#,희미하게
1075,#,clearing,#,개간지
1076,#,exemplary,#,"본이 되는, 모범적인"
1077,#,comply,#,"동의하다, 따르다"
1078,#,untamed,#,"야생의, 길들이지 않은 "
1079,#,cultivate,#,"경작하다, 발전시키다"
1080,#,saw,#,"속담, 격언, 진부한 말"
1081,#,context,#,"맥락, 정황"
1082,#,menace,#,위협
1083,#,capacious,#,"넓은, 양이 큰"
1084,#,dwindle,#,"줄어들다, 감소하다"
1085,#,engender,#,야기되다
1086,#,aggravate,#,"화나게 하다, 괴롭히다"
1087,#,lavish,#,"아끼지않은, 후한"
1088,#,anonymous,#,익명의
1089,#,dissemble,#,"가장하다, 숨기다"
1090,#,contemplate,#,숙고하다
1091,#,fallacious,#,"그릇된, 불합리한"
1092,#,complementary,#,"보완하는, 보충이 되는"
1093,#,forestall,#,"앞지르다, 선점하다"
1094,#,assiduous,#,"근면한, 꾸준한"
1095,#,unquenchable,#,"끌 수 없는, 억누를 수 없는"
1096,#,veto,#,"거부하다, 거부권"
1097,#,abstruse,#,난해한
1098,#,critical,#,"비판적인, 중대한"
1099,#,deprave,#,"부패시키다, 타락시키다"
1100,#,ballot,#,"투표(하다), 투표제도 "
1101,#,heterogeneous,#,이질적인
1102,#,excise,#,삭제하다; 소비세
1103,#,snivel,#,코를 훌쩍이다
1104,#,indelible,#,"지울수없는,지워지지않는"
1105,#,malediction,#,"저주, 험담"
1106,#,makeshift,#,"임시의, 미봉책의"
1107,#,insolent,#,"거만한,무례한,오만한"
1108,#,liable,#,책임이 있는
1109,#,incredulous,#,"믿을 수 없는, 회의적인"
1110,#,nimble,#,"재빠른, 민첩한"
1111,#,empower,#,권한을 부여하다
1112,#,exacting,#,"엄격한, 까다로운"
1113,#,isolate,#,"격리하다, 고립시키다"
1114,#,facility,#,"재능, 능숙한 솜씨"
1115,#,impair,#,손상시키다.해치다
1116,#,compel,#,강요하다
1117,#,conspirator,#,음모자
1118,#,cripple,#,"불구의, 능력이 떨어진"
1119,#,deplete,#,고갈되다
1120,#,blatant,#,"뻔뻔스러운, 노골적인"
1121,#,callow,#,미숙한
1122,#,chubby,#,"살이찐, 포동포동한"
1123,#,affable,#,"상냥한, 붙임성있는"
1124,#,amorphous,#,무정형의
1125,#,placate,#,"위로하다, 달래다"
1126,#,potable,#,마실 수 있는
1127,#,proclaim,#,선언하다
1128,#,hoodwink,#,"눈속임하다, 속이다"
1129,#,impartiality,#,공평무사
1130,#,indigenous,#,"지역 고유의, 원산의"
1131,#,instill,#,주입시키다. 서서히 불어넣다
1132,#,obscure,#,불분명한
1133,#,overt,#,명백한
1134,#,periodic,#,"정기적인,주기적인"
1135,#,platitude,#,"상투적인 말, 평범"
1136,#,precarious,#,"불확실한, 짐작의"
1137,#,vex,#,괴롭하다
1138,#,maneuver,#,"술책(을 쓰다), 교묘히 이동하다"
1139,#,anomaly,#,"이례적인 일, 변칙, 예외"
1140,#,diminutive,#,"소형의, 자그마한"
1141,#,tenant,#,"임차인, 소작인"
1142,#,enigma,#,수수께끼
1143,#,exempt,#,면제된
1144,#,hedonist,#,쾌락주의자
1145,#,disseminate,#,"흩뜨리다, 유포하다"
1146,#,whinge,#,우는 소리를 하다
1147,#,revolutionize,#,혁명을 일으키다
1148,#,surge,#,급증하다
1149,#,creak,#,삐걱거리는 소리
1150,#,trot,#,말의 속보
1151,#,derisively,#,비웃듯이
1152,#,aftermath,#,"결과, 영향"
1153,#,prognosis,#,"예언, 예후"
1154,#,tepid,#,"미지근한, 열기가 없는"
1155,#,turbulent,#,"격렬한, 사나운"
1156,#,unwieldy,#,"다루기 힘든, 거대한"
1157,#,virtuoso,#,거장
1158,#,accede,#,동의하다
1159,#,instrumental,#,"수단이 되는, 도움이 되는"
1160,#,laconically,#,간결하게
1161,#,liquidate,#,"청산하다, 없애다"
1162,#,disrepute?,#,"불명예, 치욕"
1163,#,endorse,#,시인하다. 지지하다
1164,#,misgiving,#,"불안, 걱정"
1165,#,stoop,#,"웅크리다, 굴복하다"
1166,#,comprehend,#,이해하다
1167,#,contract,#,"줄어들다, 수축하다"
1168,#,cumbersome,#,"번거로운, 성가신"
1169,#,monumental,#,"기념비적인, 터무니없는"
1170,#,oxidation,#,산화
1171,#,precept,#,"가르침, 교훈"
1172,#,promiscuous,#,"닥치는 대로의, 무차별의"
1173,#,reckon,#,"고려하다, 생각하다"
1174,#,trying,#,"견딜 수 없는, 괴로운"
1175,#,untenable,#,지지할 수 없는
1176,#,vicious,#,"부도덕한, 악덕의"
1177,#,abuse,#,"남용, 학대"
1178,#,aggregate,#,"총계, 합계하다"
1179,#,antagonist,#,"적대자, 반대자"
1180,#,assign,#,"할당하다, 배정하다"
1181,#,barge,#,"난입하다, 참견하다"
1182,#,blur,#,"흐리게 하다, 손상시키다"
1183,#,capitulate,#,"항복하다, 굴복하다"
1184,#,prodigious,#,거대한
1185,#,axiomatic,#,자명한 
1186,#,blight,#,"시들게 하다, 망치다"
1187,#,calm,#,"가라앉히다, 달래다"
1188,#,derivative,#,"파생된, 유도해낸; 모방한"
1189,#,dip,#,"담그다; 하락, 경사"
1190,#,fraternize,#,친하게 사귀다
1191,#,gratuitous,#,"무료의, 무보수의"
1192,#,incumbent,#,"현직(의), 의무로 부여된"
1193,#,inquistive,#,호기심있는
1194,#,irrefutable,#,반박할 수 없는
1195,#,cocky,#,잘난체하는
1196,#,exhaustively,#,철저하게
1197,#,gregarious,#,"군집성의, 사교적인"
1198,#,hose,#,"바지, 긴 양말"
1199,#,impasse,#,"막다름, 곤경, 난국"
1200,#,indigent,#,가난한
1201,#,immutable,#,"변치않는, 불변의"
1202,#,gleefully,#,매우 기뻐하여
1203,#,indemnify,#,"보상하다, 배상하다"
1204,#,insolvent,#,"지불불능의, 파산의"
1205,#,dilute,#,희석시키다
1206,#,plague,#,괴롭히다
1207,#,liability,#,"책임, 채무, 부담"
1208,#,misdemeanor,#,"경범죄, 못된 짓"
1209,#,perennial,#,"영원한, 끊임없는"
1210,#,exasperate,#,화나게 하다
1211,#,juncture,#,"주요 시점(상황), 위기"
1212,#,light,#,우연히 만나다
1213,#,quash,#,"진압하다, 누르다"
1214,#,render,#,"공급하다, 바치다"
1215,#,revenue,#,"수입, 소득"
1216,#,pelt,#,"내던지다, 퍼붓다"
1217,#,enact,#,배역을 연기하다
1218,#,perfunctory,#,"형식적인, 겉치레의"
1219,#,sequestered,#,"멀리 떨어진, 은퇴한"
1220,#,snap,#,덥석 물다
1221,#,tarnish,#,"흐리게 하다, 손상시키다"
1222,#,uninitiated,#,풋내기의
1223,#,verisimilitude,#,있을 법함
1224,#,canvass,#,"간청하다, 세밀히 조사하다"
1225,#,derange,#,방해하다
1226,#,fake,#,"가짜의, 모조의"
1227,#,heretical,#,이단의  
1228,#,dispute,#,"논쟁하다, 반론하다"
1229,#,ductile,#,"유연한, 두드려 펼 수 있는"
1230,#,override,#,"우선하다, 무효화하다"
1231,#,moose,#,큰 사슴
1232,#,obstinate,#,고집 센
1233,#,plethora,#,"과다, 과잉"
1234,#,agonizing,#,괴로워하는
1235,#,perch,#,"횃대, 높은 지위"
1236,#,cling,#,"들러 붙다, 매달리다"
1237,#,mnemonics,#,기억술
1238,#,shrivel,#,"주름지다, 시들다"
1239,#,imperative,#,"긴급한, 꼭 필요한"
1240,#,indolence,#,"게으름, 나태"
1241,#,intact?,#,손상되지 않은
1242,#,languid,#,"노곤노곤한, 활기없는"
1243,#,litigant,#,소송당사자
1244,#,morbid,#,"병적인, 불건전한"
1245,#,obtrude,#,"끼어들다, 참견하다"
1246,#,pail,#,"양동이, 들통"
1247,#,permeate,#,"스며들다, 충만하다"
1248,#,upbraid,#,꾸짖다
1249,#,bashful,#,수줍어하는
1250,#,brawl,#,"말다툼, 소란"
1251,#,landmark,#,획기적인
1252,#,levy,#,부과하다
1253,#,captious,#,헐뜯는
1254,#,clotting,#,응고
1255,#,indignant,#,화난
1256,#,listless,#,"생기없는, 나른한"
1257,#,mar,#,"흠집내다, 망치다"
1258,#,abide,#,"지키다, 고수하다"
1259,#,dispense,#,분배하다
1260,#,miscellaneous,#,"잡다한, 다방면의"
1261,#,notwithstanding,#,에도 불구하고
1262,#,revel,#,"즐기다, 환락에 빠지다"
1263,#,treble,#,"3중의, 3배의"
1264,#,ungainly,#,보기 흉한
1265,#,arrange,#,"배열하다, 조립하다"
1266,#,avocational,#,"취미의,부업의"
1267,#,blandish,#,아첨하다
1268,#,conspicuous,#,"돋보이는, 저명한"
1269,#,creep,#,기다
1270,#,demolish,#,파괴하다
1271,#,didactic,#,교훈적인
1272,#,gingerly,#,"조심스럽게, 주의깊게"
1273,#,comely,#,"어여쁜, 훌륭한, 알맞은"
1274,#,connive,#,"묵인하다, 공모하다"
1275,#,hectic,#,"열광적인, 격앙된"
1276,#,illusory,#,"착각의, 가공의"
1277,#,inadvertently,#,"부주의한, 우연히"
1278,#,inhospitable,#,"불친절한, 황량한"
1279,#,ostensible,#,"표면상의, 겉치레의"
1280,#,jibe,#,조화/일치하다
1281,#,concerted,#,협력에 의한
1282,#,badinage,#,"가벼운 농담, 희롱"
1283,#,bromide,#,진부한 이야기/사람
1284,#,overdue,#,지연된
1285,#,perforate,#,"구멍을 뚫다, 관통하다"
1286,#,taciturn,#,과묵한
1287,#,truce,#,"휴전, 중단"
1288,#,surmise,#,"추측하다, 짐작하다"
1289,#,tenacious,#,"고집센, 집요한"
1290,#,balk,#,"방해하다, 기회를 놓치다"
1291,#,blunder,#,"큰 실수,실패"
1292,#,concord,#,"일치, 조화"
1293,#,cordiality,#,"성심어린, 우정어린"
1294,#,decadent,#,"퇴폐적인, 쇠퇴하는"
1295,#,edify,#,덕성을 북돋우다
1296,#,equanimity,#,"냉온, 침착, 냉정"
1297,#,edict,#,"포고, 칙령"
1298,#,entry,#,"기재 사항, 표제어"
1299,#,inducement,#,"유인, 유도"
1300,#,languor,#,"나른함, 권태"
1301,#,mortify,#,"억제하다, 굴욕감을 주다"
1302,#,predicament,#,"곤경, 궁지"
1303,#,rustle,#,바스락 거리다
1304,#,clamp,#,"죄는 기구, 단속하다"
1305,#,vanquish,#,정복하다
1306,#,subdue,#,"정복하다, 진압하다"
1307,#,antiquated,#,낡아빠진
1308,#,atrocious,#,극악한
1309,#,conversely,#,"거꾸로, 반대로"
1310,#,disapprobation,#,"반대, 불찬성"
1311,#,dissolution,#,"소멸, 분해"
1312,#,enthrall,#,"노예로 만들다, 사로잡다 "
1313,#,refute,#,"반박하다, 논박하다"
1314,#,resignation,#,체념
1315,#,abate,#,감소시키다 
1316,#,singular,#,"유일한, 비범한"
1317,#,sophisticated,#,"세련된, 정교한"
1318,#,sublimity,#,"장엄, 웅장"
1319,#,tip,#,기울이다
1320,#,unassailable,#,"난공불락의, 논쟁의 여지가 없는"
1321,#,wad,#,"뭉치, 다발"
1322,#,accost,#,다가가 말 걸다
1323,#,alienate,#,"멀리하다, 소원케하다"
1324,#,attest,#,"입증하다, 증명하다"
1325,#,brittle,#,부서지기 쉬운
1326,#,cataclysm,#,"대변동, 재앙"
1327,#,resourceful,#,"기지가 많은, 융통성 있는"
1328,#,torpid,#,동면하는
1329,#,impolitic         ,#,"지각없는, 무분별한"
1330,#,interminable,#,"끝없는, 중단없는"
1331,#,spawn,#,야기시키다
1332,#,beset,#,"에워싸다, 끈질기게 괴롭히다"
1333,#,cataract,#,"큰 폭포, 큰 비"
1334,#,corpulent,#,"뚱뚱한, 비만의"
1335,#,decathlon,#,10종 경기
1336,#,destitute,#,"가난한, 빈궁한"
1337,#,discerning,#,통찰력 있는
1338,#,divulge,#,누설하다
1339,#,perspicuous,#,"명쾌한, 명확한"
1340,#,plump,#,"살이 찐, 통통한"
1341,#,predilection,#,"편애, 역성"
1342,#,nibble,#,"물어뜯다, 갉아먹다"
1343,#,ominous,#,"심상치않은, 불길한"
1344,#,pathetic,#,애처로운
1345,#,pharmaceutical,#,"조제의, 약학의"
1346,#,poise,#,균형잡히(게하)다
1347,#,prescribed,#,"규정된, 미리 정해진"
1348,#,provisional,#,"임시의, 일시적인"
1349,#,austerely,#,"엄격한, 검소한"
1350,#,bewilder,#,당황하게 하다 
1351,#,budge,#,"몸을 움직이다, 견해를 바꾸다"
1352,#,confiscate,#,"몰수하다, 압수하다"
1353,#,deter,#,단념시키다
1354,#,equivocally,#,애매하게
1355,#,looter,#,"약탈자, 부정이득자"
1356,#,bumpy,#,울퉁불퉁한
1357,#,propitious,#,"알맞은, 길조의"
1358,#,acrimony,#,"악담, 신랄함"
1359,#,allude,#,"언급하다, 암시하다"
1360,#,lateral,#,측면의
1361,#,hemorrhage,#,출혈
1362,#,immerse,#,"담그다, 몰두하다"
1363,#,incipient,#,"시작의, 초기의"
1364,#,deluge,#,"홍수, 쇄도"
1365,#,evanescent,#,"사라져가는,감지할 수 없는"
1366,#,pursuant,#,"~에 따른, ~에 준하여"
1367,#,supercilious,#,"거만한, 뽐내는"
1368,#,adulterous,#,간통의
1369,#,ambivalence,#,"양면가치, 모순"
1370,#,spry,#,"활발한, 왕성한"
1371,#,hearse,#,"영구차, 장의차"
1372,#,impute,#,탓으로 돌리다
1373,#,succulent,#,즙이 많은
1374,#,armistice,#,휴전
1375,#,aver,#,주장하다
1376,#,reticent,#,"과묵한, 말이 적은"
1377,#,pedagogic,#,현학적인
1378,#,phobia,#,공포증
1379,#,posterity,#,"후세, 자손"
1380,#,ethereal,#,"가벼운, 희박한, 천상의"
1381,#,flip,#,손가락으로 튀기다
1382,#,gasp,#,숨을 헐떡이다
1383,#,bureau,#,책상
1384,#,chasm,#,"틈, 공백"
1385,#,estrange,#,"떼어놓다, 멀어지게 하다"
1386,#,fleeting,#,"덧없는, 한순간의"
1387,#,gangway,#,통로
1388,#,headlong,#,"거꾸로, 앞뒤 가리지 않는"
1389,#,mercurial,#,변덕스러운
1390,#,calcify,#,경화 시키다
1391,#,deploy,#,"전개하다, 배치하다; (목적에 맞게) 사용하다"
1392,#,reconfigure,#,형태를 바꾸다
1393,#,lenient,#,"관대한, 인자한"
1394,#,slime,#,"점액, 끈적한 것"
1395,#,infallible,#,전혀 오류가 없는
1396,#,detrimental,#,해로운
1397,#,discrete,#,분리되어있는
1398,#,promulgate,#,"발표하다, 공표하다"
1399,#,dormant,#,동면하는
1400,#,erudite,#,"박식한, 학식있는"
1401,#,innuendo,#,"풍자, 빈정거리다"
1402,#,irascilble,#,화를 잘 내는
1403,#,lewd,#,음탕한
1404,#,avid,#,"열광적인, 열렬한"
1405,#,extraneous,#,"외래의, 관련이 없는"
1406,#,intricate,#,"엉클어진, 복잡한"
1407,#,pernicious,#,해로운
1408,#,covetous,#,탐욕스러운
